uuid;default;account_amount_added_12_24m;account_days_in_dc_12_24m;account_days_in_rem_12_24m;account_days_in_term_12_24m;account_incoming_debt_vs_paid_0_24m;account_status;account_worst_status_0_3m;account_worst_status_12_24m;account_worst_status_3_6m;account_worst_status_6_12m;age;avg_payment_span_0_12m;avg_payment_span_0_3m;merchant_category;merchant_group;has_paid;max_paid_inv_0_12m;max_paid_inv_0_24m;name_in_email;num_active_div_by_paid_inv_0_12m;num_active_inv;num_arch_dc_0_12m;num_arch_dc_12_24m;num_arch_ok_0_12m;num_arch_ok_12_24m;num_arch_rem_0_12m;num_arch_written_off_0_12m;num_arch_written_off_12_24m;num_unpaid_bills;status_last_archived_0_24m;status_2nd_last_archived_0_24m;status_3rd_last_archived_0_24m;status_max_archived_0_6_months;status_max_archived_0_12_months;status_max_archived_0_24_months;recovery_debt;sum_capital_paid_account_0_12m;sum_capital_paid_account_12_24m;sum_paid_inv_0_12m;time_hours;worst_status_active_inv
12615ff1-0e28-4483-9e8b-75b6ff299b39;0;50301;0;0;0;0.9126186292;1;1;1;1;1;34;18;NA;Sports gear & Outdoor;Leisure, Sport & Hobby;TRUE;2550;2550;F+L;0;0;0;0;1;0;0;0;0;4;1;0;0;0;1;1;0;50389;0;4822;21.6225;NA
7f026ad3-0d47-41ed-b869-d6471208318d;0;0;0;0;0;NA;NA;NA;NA;NA;NA;39;16.8;20;Diversified entertainment;Entertainment;TRUE;16200;16200;no_match;0.2;1;0;0;5;1;0;0;0;1;1;1;1;1;1;1;0;0;0;37730;10.6783333333;1
2f064cd5-1a44-4744-a12f-2348498d4dc7;0;54701;0;96;0;0.8191099071;1;2;2;2;2;31;18.6666666667;17.3333333333;Jewelry & Watches;Jewelry & Accessories;TRUE;3285;5215;Nick;0.6666666667;4;0;0;2;1;1;0;0;31;2;1;1;2;2;2;0;44315;37376;28759;16.0872222222;1
0f9138cf-ff1c-48ac-89c5-7eaaab1cd6b9;0;0;0;0;0;NA;NA;NA;NA;NA;NA;39;18.8333333333;23.6666666667;Diversified entertainment;Entertainment;TRUE;39120;39120;F;0.0833333333;1;0;0;10;9;2;0;0;1;2;1;1;2;2;2;0;0;0;95455;15.7402777778;1
89ae1093-9864-46c3-bb8e-68832902e7f1;0;4838;0;0;0;3.8305886475;1;1;1;1;1;35;12.7777777778;9.3333333333;Diversified entertainment;Entertainment;TRUE;5447;5975;F;0.037037037;1;0;0;25;16;2;0;0;2;1;1;1;1;2;2;0;0;4739;62522;9.5488888889;1
731bc9a9-42ac-472f-af0a-8c0720c22979;0;0;0;0;0;NA;NA;NA;NA;NA;NA;45;NA;NA;Prints & Photos;Leisure, Sport & Hobby;FALSE;0;0;no_match;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;13.4586111111;NA
ccd7992f-74c1-4b2f-92ba-3a1fea67c20a;0;6706;0;0;0;0;1;1;1;1;1;34;15.1578947368;14;Diversified entertainment;Entertainment;TRUE;14950;14950;Nick;0.3157894737;6;0;0;19;41;0;0;0;6;1;1;1;1;1;1;0;7065;0;82153;9.3327777778;1
c55eb42d-5d63-4291-b0e2-c78107ce4137;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;44;12.125;13;Diversified entertainment;Entertainment;TRUE;3280;3280;F+L;0;0;0;0;8;5;0;0;0;0;1;1;1;1;1;1;0;0;0;18490;12.305;NA
e9c39a29-25fb-44cd-9acc-673b64f49b71;0;0;0;0;0;NA;NA;NA;NA;NA;NA;34;14;14;Books & Magazines;Entertainment;TRUE;10700;10700;L1+F;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;10700;9.0602777778;NA
a18f31e4-d696-4367-adb4-8fa5eff358c4;0;0;0;0;0;NA;NA;NA;NA;NA;NA;35;8;8;Sports gear & Outdoor;Leisure, Sport & Hobby;TRUE;16740;16740;Nick;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;16740;7.6616666667;NA
53c0386d-1e0d-4501-b3ca-0f32a21bc0b8;0;0;0;0;0;NA;NA;NA;NA;NA;NA;26;8;NA;Personal care & Body improvement;Health & Beauty;TRUE;5890;5890;F+L;0;0;0;0;2;0;0;0;0;0;1;1;0;0;1;1;0;0;0;9670;13.8022222222;NA
001b4e6e-98f2-4d17-9715-b7c74e190896;0;0;0;0;0;NA;NA;NA;NA;NA;NA;18;12.3333333333;12;Prints & Photos;Leisure, Sport & Hobby;TRUE;12140;12140;L1+F;0;0;0;0;3;0;0;0;0;0;1;1;1;1;1;1;0;0;0;23561;2.3338888889;NA
b49ac3e8-ec5e-4f10-92ff-49a59b0642f6;0;0;0;0;0;NA;NA;NA;NA;NA;NA;30;NA;NA;General Shoes & Clothing;Clothing & Shoes;FALSE;0;0;Nick;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;15.2061111111;NA
3105a2fd-353a-47f8-a6d1-f84d05d948ec;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;33;15.1111111111;NA;Diversified entertainment;Entertainment;TRUE;4620;16650;F+L;0;0;0;1;9;8;0;0;0;0;1;1;1;1;1;3;0;0;0;26671;13.8027777778;NA
e8d9a740-9c64-41d4-a978-09d934739709;0;5778;0;0;0;3.9517083014;1;1;1;1;1;23;14.2;NA;Diversified entertainment;Entertainment;TRUE;14150;14150;F1+L;0;0;0;0;5;0;0;0;0;4;1;1;1;0;1;2;0;7204;0;27390;22.6638888889;NA
fd37941c-c7ea-4004-b63f-851e267f7533;0;0;0;0;0;NA;NA;NA;NA;NA;NA;19;19;19;Dietary supplements;Health & Beauty;TRUE;7527;7527;F1+L;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;7527;6.765;NA
15aebe66-0064-4de6-97e2-a4bb547a6bfd;0;0;0;0;0;NA;NA;NA;NA;NA;NA;20;NA;NA;Diversified entertainment;Entertainment;FALSE;0;0;F1+L;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;22.3891666667;NA
ba4b9722-ba87-4ee0-8ca6-5f1714eb5a75;0;18427;0;0;0;0.8270356234;1;1;1;1;2;30;10.2;15;Youthful Shoes & Clothing;Clothing & Shoes;TRUE;17415;17415;no_match;0;0;0;0;14;20;1;0;0;11;1;1;1;1;2;2;0;17059;1961;50270;13.5513888889;NA
a64ed145-bd01-4776-bb2a-68f2306a7041;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;21;NA;Books & Magazines;Entertainment;TRUE;2340;5020;F+L;0;0;0;0;2;5;0;0;0;0;1;1;1;1;1;1;0;0;0;5320;14.8108333333;NA
20760737-dc43-4042-9a44-8a71ccc5d7fc;0;7981;0;9;0;0;1;1;2;1;1;46;30;20;Diversified entertainment;Entertainment;TRUE;7580;13510;F+L;0;0;0;0;2;2;1;0;0;0;1;2;1;1;2;2;0;0;8052;15950;18.9775;NA
6c7dde0b-5ae1-403d-81b0-2de3aaf31511;0;0;0;0;0;NA;NA;NA;NA;NA;NA;28;NA;NA;Children toys;Children Products;FALSE;0;0;F+L;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;21.4305555556;NA
f2acaee0-a6ea-40af-aaa4-bb4b79149754;0;0;0;0;0;NA;NA;NA;NA;NA;NA;48;13;NA;Diversified entertainment;Entertainment;TRUE;4540;4540;no_match;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4540;8.8233333333;NA
55a3a3ae-b106-4ed5-82ca-53472509de28;0;0;0;0;0;NA;NA;NA;NA;NA;NA;27;12;NA;Diversified entertainment;Entertainment;TRUE;31695;31695;F+L;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;31695;16.7352777778;NA
10eecd7b-38a3-441b-b1d3-c763d6d013bc;0;0;0;0;0;0;1;1;NA;1;1;18;23;12;Youthful Shoes & Clothing;Clothing & Shoes;TRUE;3776;3776;Nick;0.5;1;0;0;1;0;1;0;0;1;1;2;0;1;2;2;0;36903;0;6770;21.5336111111;1
40e86753-f640-409c-b593-5bcb06652fa1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;48;5.8709677419;5.75;Diversified entertainment;Entertainment;TRUE;30195;30195;L;0.1428571429;5;0;0;31;21;0;0;0;6;1;1;1;1;1;1;0;0;0;140669;14.7238888889;1
c918e269-2416-43ea-80c7-729f4634f200;0;0;0;0;0;NA;NA;NA;NA;NA;NA;60;23.5;14;Books & Magazines;Entertainment;TRUE;11790;11790;F+L;0.1;1;0;0;9;6;1;0;0;1;1;1;1;1;2;2;0;0;0;55380;19.2297222222;1
d54ede57-d7d3-4aa9-b1b4-248c396afae6;0;0;0;48;23;0.5882030178;1;2;3;2;2;40;42;42;Diversified entertainment;Entertainment;TRUE;1390;6170;F+L;0;0;0;2;0;0;1;0;0;2;2;3;3;2;2;3;0;4396;5147;1390;19.1063888889;NA
eeda2bce-2e32-4647-8a44-64efb5dd387d;0;0;0;0;0;1.6941272041;1;1;NA;1;NA;27;5.5;5.5;Diversified entertainment;Entertainment;TRUE;6941;6941;F1+L;0;0;0;0;4;3;0;0;0;2;1;1;1;1;1;1;0;35474;0;12796;9.2930555556;NA
557a6dfb-6f20-4bf0-8097-a45d0fdbfec4;0;0;0;0;0;NA;1;1;1;1;1;40;13.2;NA;Diversified entertainment;Entertainment;TRUE;7630;9090;F+L;0;0;0;0;5;7;0;0;0;0;1;1;1;1;1;1;0;0;0;25861;13.8322222222;NA
30be4f9c-3945-48b4-879a-fc5e466893ee;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;19;NA;NA;Youthful Shoes & Clothing;Clothing & Shoes;TRUE;0;15000;no_match;NA;0;0;0;0;5;0;0;0;0;1;1;2;0;0;2;0;0;0;0;22.3525;NA
fefdf564-7956-4b46-8e14-c45732618a9c;0;0;0;0;0;NA;NA;NA;NA;NA;NA;49;13;NA;Concept stores & Miscellaneous;Leisure, Sport & Hobby;TRUE;7144;7144;Nick;0.5;1;0;0;1;4;0;0;0;1;1;1;1;1;1;1;0;0;0;13929;19.4094444444;1
c246e989-5dbf-49ef-a8ea-9dd51637fbe4;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;21;14.3225806452;11.8571428571;Cosmetics;Health & Beauty;TRUE;20780;20780;F+L;0.0161290323;1;0;0;60;20;1;0;0;1;1;1;1;1;2;2;0;0;0;261518;21.3725;1
6f3a8250-3b09-43f3-9b04-a309c036b5a2;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;15.5;17;Diversified entertainment;Entertainment;TRUE;3885;3995;F+L;0.5;1;0;0;2;4;0;0;0;1;1;1;1;1;1;1;0;0;0;6265;9.0161111111;1
8c8fc5cf-e824-41cc-9de1-3b06bc7e0c66;0;0;0;0;0;NA;NA;NA;NA;NA;NA;35;NA;NA;Concept stores & Miscellaneous;Leisure, Sport & Hobby;FALSE;0;0;no_match;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;17.2136111111;NA
af13342b-00c3-474a-9230-0c33e72b1725;0;0;0;0;0;NA;NA;NA;NA;NA;NA;42;12;10;Diversified entertainment;Entertainment;TRUE;1885;1885;Nick;0;0;0;0;5;1;0;0;0;0;1;1;1;1;1;1;0;0;0;5950;18.7544444444;NA
7660f466-462d-4abc-afa3-391ce5c7e463;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;15.8157894737;17.875;Diversified entertainment;Entertainment;TRUE;10270;10270;F1+L;0.0526315789;2;0;0;37;23;1;0;0;2;1;1;1;1;2;2;0;0;0;98508;12.8866666667;1
8e44b684-fe2c-45b7-a2d6-e158456c9328;0;22076;0;0;0;0.0017678055;1;1;1;2;2;46;NA;NA;Non;Jewelry & Accessories;TRUE;0;15760;no_match;NA;0;0;0;0;2;0;0;0;1;2;1;2;0;0;2;0;21443;605;0;9.6838888889;NA
4a3fb23e-83c2-4053-a832-a92d450c3b7b;0;0;0;0;0;NA;NA;NA;NA;NA;NA;34;NA;NA;Diversified entertainment;Entertainment;FALSE;0;0;F+L;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;18.3011111111;NA
d6bcbfbc-cfac-416d-b1f6-e3eed4bff7df;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;18;NA;NA;Diversified entertainment;Entertainment;FALSE;0;0;F+L;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;16.6030555556;NA
79f2ec74-9b13-49b3-b645-a031ad283192;0;0;0;0;0;NA;NA;NA;NA;NA;NA;28;NA;NA;Sports gear & Outdoor;Leisure, Sport & Hobby;TRUE;0;0;F+L;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;13.6008333333;NA
7501d7fe-ac98-4993-8095-be2de5ca757c;0;32937;0;27;0;0.7508686151;1;1;2;1;1;27;22.2352941176;18.4;Jewelry & Watches;Jewelry & Accessories;TRUE;6395;15219;F+L;0.1764705882;3;0;2;15;2;2;0;0;10;1;1;1;2;2;3;0;76575;33025;68359;14.0341666667;1
0d6ac429-83bb-42e9-8139-0d96ac8eb5b0;0;0;0;0;0;NA;1;1;NA;1;1;44;12.696969697;12.125;Diversified entertainment;Entertainment;TRUE;8585;8585;L1+F;0.0810810811;3;0;0;31;13;2;0;0;4;1;1;1;2;2;2;0;0;0;79340;19.5822222222;1
7d21b7da-e066-4409-b114-5299568ebb5d;0;0;0;0;0;NA;1;1;1;1;1;25;20;NA;Books & Magazines;Entertainment;TRUE;6695;6695;F+L;0;0;0;0;1;4;0;0;0;0;1;1;1;0;1;1;0;0;0;11265;13.6761111111;NA
9d85d5ef-3bdc-45a7-8185-e98f863ac49b;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;63;NA;NA;Diversified entertainment;Entertainment;FALSE;0;0;F+L;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;22.6472222222;NA
65ec151c-67bb-4ea3-8ef1-08f5ed3a38d1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;44;NA;NA;Diversified erotic material;Erotic Materials;FALSE;0;0;no_match;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;11.8933333333;NA
dad42cd3-51a1-4b1e-be23-620fb0affe6e;0;0;0;0;0;NA;NA;NA;NA;NA;NA;42;14.3333333333;NA;Diversified entertainment;Entertainment;TRUE;6985;6985;F+L;0;0;0;0;3;1;0;0;0;0;1;1;1;1;1;1;0;0;0;13550;8.8977777778;NA
b411823c-dbdc-41d7-859c-d1b7aea52c4d;0;23660;0;0;0;0.3980290098;1;1;1;1;1;18;24.4;21;Jewelry & Watches;Jewelry & Accessories;TRUE;15344;15344;F+L;0;0;0;0;3;2;2;0;0;5;1;2;2;1;2;2;0;88767;1802;60000;9.9308333333;NA
145e9277-97bb-4eb1-a389-2dd49bfb5c6b;0;5757;0;0;0;0;1;1;1;1;1;26;23;NA;General Shoes & Clothing;Clothing & Shoes;TRUE;9546;9546;F+L;0;0;0;0;1;0;1;0;0;0;1;2;0;1;2;2;0;0;26873;21996;23.3722222222;NA
53bba369-4a16-45cb-a186-76a0a7d2238d;0;0;0;0;0;4.5427;1;2;NA;1;NA;34;20.3333333333;4;Diversified entertainment;Entertainment;TRUE;7740;10995;F1+L;0;0;0;0;2;3;1;0;0;1;1;1;2;1;2;2;0;9046;0;20250;19.0613888889;NA
fd9b6a1f-10ef-4e74-95c5-3b92ed23393b;0;0;0;0;0;NA;NA;NA;NA;NA;NA;28;10.8;NA;Dietary supplements;Health & Beauty;TRUE;50970;50970;L1+F;0;0;0;0;5;0;0;0;0;0;1;1;1;1;1;1;0;0;0;97282;21.0052777778;NA
306978cb-87b5-4260-ac07-7391f91cf9d4;0;87954;0;0;0;0.4287901778;2;2;1;1;1;22;20.375;NA;Books & Magazines;Entertainment;TRUE;17685;17685;no_match;0;0;0;0;6;3;2;0;0;2;2;1;1;2;2;2;0;66194;0;45835;0.7758333333;NA
00c68c4e-7cb0-4c24-93e5-755998a2e2fc;0;0;0;0;0;NA;1;1;1;1;1;21;7.7368421053;7.4444444444;Diversified entertainment;Entertainment;TRUE;35870;35870;no_match;0;0;0;0;19;9;0;0;0;0;1;1;1;1;1;1;0;0;0;202794;16.8591666667;NA
11cff84f-1e54-4432-846d-a84ffa6d58b7;0;0;0;0;0;NA;NA;NA;NA;NA;NA;27;14.6666666667;15.5;Concept stores & Miscellaneous;Leisure, Sport & Hobby;TRUE;10742;10742;F+L;0.3333333333;1;0;0;3;0;0;0;0;1;1;1;1;1;1;1;0;0;0;17012;14.5922222222;1
dd858444-3931-4129-bb18-a29834408e50;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;7.5;11;Diversified entertainment;Entertainment;TRUE;2290;4315;F+L;0;0;0;0;4;5;0;0;0;0;1;1;1;1;1;1;0;0;0;4670;22.2230555556;NA
6db309e4-a428-45d1-86b5-6f87701adb6f;0;0;0;0;0;1.1661925366;1;1;NA;1;1;29;14.1818181818;15.6363636364;Sports gear & Outdoor;Leisure, Sport & Hobby;TRUE;18668;18668;no_match;0.2272727273;5;0;0;19;5;3;0;0;7;1;1;2;2;2;2;0;36827;0;155434;15.6475;1
cf476ade-7321-4cd3-9f81-85dd9a020aad;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;42;31.1428571429;NA;Diversified entertainment;Entertainment;TRUE;6290;6290;Nick;0.1111111111;1;0;0;3;6;4;0;0;1;2;2;2;2;2;2;0;0;0;39275;15.94;1
6d3e9b5d-13ba-43b3-a547-7aec396ef9cf;0;0;0;0;0;NA;NA;NA;NA;NA;NA;39;NA;NA;General Shoes & Clothing;Clothing & Shoes;FALSE;0;0;F+L;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;14.8738888889;NA
889a87db-5b4d-4be7-b2d8-6755ff56c425;0;0;0;0;0;NA;NA;NA;NA;NA;NA;26;18.4285714286;NA;Diversified entertainment;Entertainment;TRUE;10085;10085;F1+L;0;0;0;0;6;8;1;0;0;0;1;2;1;2;2;2;0;0;0;51185;15.2922222222;NA
da42a947-8ecf-4b62-ac69-6fdaab90d806;0;0;0;0;0;0;1;1;NA;1;1;23;51;51;Pet supplies;Home & Garden;TRUE;27980;27980;no_match;1;1;0;0;0;0;1;0;0;1;2;0;0;2;2;2;0;195;0;36180;19.3497222222;1
ff418786-32b4-46e6-8b15-3f78ab62c93b;0;0;0;0;0;NA;1;1;1;1;1;43;8.9285714286;13;Diversified entertainment;Entertainment;TRUE;4880;5145;F+L;0;0;0;0;14;6;0;0;0;0;1;1;1;1;1;1;0;0;0;42813;9.7480555556;NA
16f78d25-4fa9-4d5c-9078-e8f609fd6e67;0;48241;0;0;0;0.6048944174;1;1;1;1;1;32;16.7037037037;10;Diversified entertainment;Entertainment;TRUE;9580;10290;no_match;0.0344827586;1;0;0;27;47;0;0;0;3;1;1;1;1;1;1;0;6338;59869;98003;18.5477777778;1
4cec976d-ec10-43c3-9d4a-e811fde7d01f;0;0;0;0;0;3.0082372881;1;1;NA;1;1;21;9.3333333333;12.5;Prints & Photos;Leisure, Sport & Hobby;TRUE;7770;7770;F+L;0.3333333333;1;0;0;3;0;0;0;0;7;1;1;1;1;1;1;0;18285;0;19511;10.2030555556;1
c38d0a87-8f7e-4c31-9cd7-723344a47d34;0;8056;0;5;0;1.179629579;1;1;2;1;1;38;15;NA;Diversified entertainment;Entertainment;TRUE;5890;5890;F+L;0;0;0;0;6;3;0;0;0;1;1;1;1;1;1;2;0;20563;7973;13190;15.3044444444;NA
0b8fcd18-3c75-4383-a6bd-2fda87b39e80;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;14.7142857143;3;Jewelry & Watches;Jewelry & Accessories;TRUE;15990;31895;F+L;0;0;0;0;7;9;0;0;0;0;1;1;1;1;1;1;0;0;0;35432;4.3047222222;NA
8b9ef380-c175-4dde-a1f0-9f28af6d63dc;0;0;0;0;0;NA;NA;NA;NA;NA;NA;28;8;13;Diversified electronics;Electronics;TRUE;20650;20650;F1+L;0;0;0;1;2;4;0;0;0;0;1;1;1;1;1;3;0;0;0;27268;20.8605555556;NA
afcfc043-f2dc-4b80-b6e9-4d8d57d544db;0;0;0;0;0;NA;1;1;NA;NA;NA;22;16.3333333333;NA;Diversified entertainment;Entertainment;TRUE;5573;5573;no_match;0.3333333333;1;0;0;2;3;1;0;0;2;1;2;1;2;2;2;0;0;0;10158;13.2438888889;1
6a9ad385-5a32-41bf-946d-f011523fc628;0;0;0;0;0;0.4172786177;2;2;NA;NA;NA;43;16.2857142857;15;Jewelry & Watches;Jewelry & Accessories;TRUE;12695;12695;F+L;0;0;0;0;7;0;0;0;0;1;1;1;1;1;1;1;0;1349;0;62441;15.3913888889;NA
f41ac06a-2598-411d-a5b8-ef836b28616b;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;28.5;16;Children Clothes & Nurturing products;Children Products;TRUE;8680;8680;F1+L;0;0;0;0;1;1;1;0;0;0;1;2;1;2;2;2;0;0;0;12470;13.5144444444;NA
bfcadf5a-55fd-456a-83d1-13470bb41755;0;0;0;0;0;NA;1;1;NA;NA;NA;20;60;NA;Youthful Shoes & Clothing;Clothing & Shoes;TRUE;8285;13200;F+L;0;0;1;0;1;10;4;0;0;1;1;3;2;0;3;3;0;0;0;45414;21.5702777778;NA
05911d66-518c-40d7-8426-2dfc05f7c714;0;20322;0;0;0;0;1;1;1;1;1;42;10.3797468354;3.6666666667;Diversified entertainment;Entertainment;TRUE;29765;35414;F+L;0.0476190476;4;0;0;75;49;2;0;0;5;1;2;1;2;2;2;0;31067;20390;648207;19.5494444444;1
ef4a21a9-77b7-4408-ba41-e0efe284fb03;0;0;0;0;0;NA;NA;NA;NA;NA;NA;40;NA;NA;Dietary supplements;Health & Beauty;TRUE;3705;15223;Nick;0;0;0;0;0;2;0;0;0;0;2;1;1;0;2;2;0;0;0;3705;17.725;NA
a54553d5-9fdb-426e-8d40-261aa11ca53e;0;0;0;0;0;NA;NA;NA;NA;NA;NA;46;10.6666666667;11;Diversified entertainment;Entertainment;TRUE;6356;10600;Nick;0;0;0;0;3;5;0;0;0;0;1;1;1;1;1;1;0;0;0;13426;19.9219444444;NA
4e4bab51-b4cc-499f-abf4-34180834147a;0;0;0;0;0;NA;NA;NA;NA;NA;NA;36;NA;NA;Diversified entertainment;Entertainment;FALSE;0;0;F+L;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;20.5291666667;NA
80059569-b5c4-4090-a91b-615a0b01cb2a;0;0;0;0;0;NA;NA;NA;NA;NA;NA;55;9.7166666667;10.5625;Diversified entertainment;Entertainment;TRUE;17766;19255;L1+F;0.0483870968;3;0;0;59;76;0;0;0;3;1;1;1;1;1;1;0;0;0;396378;16.3380555556;1
68a7aec8-06c2-411e-9c62-27940592bda0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;22;33;47;Books & Magazines;Entertainment;TRUE;8350;8350;L1+F;0;0;0;0;1;0;1;0;0;0;2;1;0;2;2;2;0;0;0;9920;22.1075;NA
7cd26d9f-aa38-4a72-a149-f55dd02e11e3;0;0;0;0;0;NA;NA;NA;NA;NA;NA;47;20;NA;Books & Magazines;Entertainment;TRUE;980;980;F+L;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;980;19.6955555556;NA
58cace67-964e-4506-a266-290b86898383;0;0;0;0;0;NA;NA;NA;NA;NA;NA;47;16.9;14;Concept stores & Miscellaneous;Leisure, Sport & Hobby;TRUE;18860;18860;no_match;0;0;0;0;9;10;1;0;0;0;1;1;1;2;2;2;0;0;0;109395;18.3127777778;NA
30098dfd-4aa2-45f9-876c-6f3627baaa1f;0;26018;0;0;0;0;1;1;1;1;1;45;35;NA;Diversified entertainment;Entertainment;TRUE;6024;6024;F;0;0;0;0;0;0;1;0;0;0;2;2;2;2;2;2;0;4562;7275;11524;16.1236111111;NA
ebd28de0-9acf-4f8d-b944-d46e71f4bf9e;0;0;0;0;0;NA;NA;NA;NA;NA;NA;28;13.5;NA;Youthful Shoes & Clothing;Clothing & Shoes;TRUE;19908;24234;no_match;0.05;1;0;0;20;14;0;0;0;1;1;1;1;1;1;1;0;0;0;193619;11.1811111111;1
43e0317f-9d12-43e8-9c63-e5847169b877;0;0;0;0;0;NA;NA;NA;NA;NA;NA;38;NA;NA;General Shoes & Clothing;Clothing & Shoes;TRUE;0;0;Nick;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;20.6747222222;NA
2dc12db5-de88-4a0c-844e-7ede64896b2a;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;18;NA;NA;Dietary supplements;Health & Beauty;FALSE;0;0;F+L;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;9.6511111111;NA
3fda0af6-38a1-469c-9b65-0c5543bce8e9;0;0;0;0;0;NA;NA;NA;NA;NA;NA;35;9.0909090909;0;Diversified entertainment;Entertainment;TRUE;5900;18149;F+L;0;0;0;0;11;10;0;0;0;0;1;1;1;1;1;1;0;0;0;19666;8.0011111111;NA
96b32523-22c0-4912-b564-701c7af6c062;0;0;0;0;0;NA;NA;NA;NA;NA;NA;64;NA;NA;Personal care & Body improvement;Health & Beauty;FALSE;0;0;L;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;20.2766666667;NA
1de6f27c-82e6-4de3-be6d-1697c081d211;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;29;6.6666666667;9;Sports gear & Outdoor;Leisure, Sport & Hobby;TRUE;9995;11590;L1+F;0;0;0;0;3;2;0;0;0;0;1;1;1;1;1;1;0;0;0;23131;16.6719444444;NA
4f45f2ad-177c-4a6c-bd28-5eadd4b6eef8;0;0;0;0;0;NA;NA;NA;NA;NA;NA;39;12.1956521739;18.2;Diversified entertainment;Entertainment;TRUE;8050;8050;F;0.0416666667;2;0;0;46;65;0;0;0;2;1;1;1;1;1;1;0;0;0;121976;9.1636111111;1
0ad90ebe-2538-4143-b134-d7db8d4c4838;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;9;NA;Electronic equipment & Related accessories;Electronics;TRUE;13985;13985;F1+L;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;13985;13.4933333333;NA
1df84ffc-0bc3-4490-b25c-16b803553b92;0;811;0;0;0;0;1;1;1;1;1;42;17.1071428571;14;Books & Magazines;Entertainment;TRUE;18980;18980;F+L;0;0;0;0;28;7;0;0;0;0;1;1;1;1;1;1;0;0;509;160200;14.0069444444;NA
85f704ad-fa4e-418d-858c-cb6f3a9ffe06;0;0;0;0;0;NA;NA;NA;NA;NA;NA;21;14.5;NA;Youthful Shoes & Clothing;Clothing & Shoes;TRUE;10700;10700;F+L;0;0;0;0;2;1;0;0;0;0;1;1;1;0;1;1;0;0;0;15870;11.4111111111;NA
b56d757b-4c87-4453-8614-e797b7405b05;0;0;0;0;0;NA;1;1;1;1;1;25;29.1724137931;41;Hobby articles;Leisure, Sport & Hobby;TRUE;11506;11506;no_match;0.1333333333;4;0;0;9;41;20;0;0;4;2;2;2;2;2;2;0;0;0;99606;17.5463888889;2
44f6e1f2-01aa-4c46-9e47-66b85f0e927e;0;0;0;0;0;NA;NA;NA;NA;NA;NA;18;NA;NA;Diversified entertainment;Entertainment;FALSE;0;0;F+L;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;15.2352777778;NA
